,Unnamed: 0,accident_id,accident_year,outcome,num_parties,party1_type,party2_type,accident_nature,road_situation,built_up_area,speed_limit_kmh,street_lighting,road_surface,road_condition,light_condition,weather_condition,street_name,municipality,shape,geometry,longitude,latitude,cluster,future_hotspot_spatial,outcome_encoded,future_hotspot_pred
1475,92506,20230088158,2023,Uitsluitend materiele schade,3,fiets,personenauto,Flank,"Kruispunt, 4 takken",Binnen,50.0,Brandend,Overig asfalt,Nat,Duisternis,Regen,Van Hallstraat,amsterdam,POINT (119804.2853000015 488527.6248999983),POINT (4.870254351186079 52.38348004073432),4.870254351186079,52.38348004073432,1,1,2,1
1476,92528,20230097553,2023,Uitsluitend materiele schade,2,bus,fiets,Flank,Rechte weg,Binnen,50.0,Brandend,Overig asfalt,Nat,Duisternis,Regen,Nobelweg,amsterdam,POINT (123424.80750000104 484874.4228999987),POINT (4.923773430523097 52.35086767816786),4.923773430523097,52.35086767816786,1,1,2,1
1477,92563,20230102631,2023,Letsel,3,personenauto,fiets,Flank,"Kruispunt, 4 takken",Binnen,50.0,Niet brandend,Overig asfalt,Nat,Daglicht,Droog,Nieuwe Keizersgracht,amsterdam,POINT (122363.00649999827 486550.77270000055),POINT (4.908027177082607 52.365871553795195),4.908027177082607,52.3658715537952,1,1,1,1
1478,92578,20230097622,2023,Letsel,2,fiets,voetganger,Voetganger,Rechte weg,Binnen,30.0,Niet brandend,Overig asfalt,Nat,Daglicht,Regen,Vondelpark,amsterdam,POINT (119699.30999999866 485568.6550000012),POINT (4.869023288430105 52.35688024429024),4.869023288430105,52.35688024429024,1,1,1,1
1479,92613,20230102697,2023,Uitsluitend materiele schade,2,personenauto,fiets,Flank,"Kruispunt, 4 takken",Binnen,50.0,Niet brandend,Unknown,Nat,Daglicht,Regen,Geervliet,amsterdam,POINT (120392 482620),POINT (4.879494101920576 52.3304237864746),4.879494101920576,52.3304237864746,1,1,2,1
1480,92706,20230102842,2023,Uitsluitend materiele schade,3,personenauto,e-bike,Los voorwerp,"Kruispunt, 3 takken",Binnen,50.0,Brandend,Overig asfalt,Nat,Duisternis,Droog,Witte de Withstraat,amsterdam,POINT (119062.26410000026 486455.6853),POINT (4.859577641320399 52.36481092642981),4.859577641320399,52.36481092642981,1,1,2,1
1481,92767,20230088020,2023,Letsel,2,personenauto,fiets,Onbekend,"Kruispunt, 4 takken",Binnen,30.0,Brandend,Overig asfalt,Droog,Duisternis,Droog,1e C Huygensstr,amsterdam,POINT (120254.2899999991 485924.3905999996),POINT (4.877132813378075 52.36011272614324),4.877132813378075,52.36011272614324,1,1,1,1
1482,92866,20210083080,2021,Uitsluitend materiele schade,2,bromfiets,personenauto,Flank,Rechte weg,Binnen,50.0,Brandend,Beton,Droog,Duisternis,Droog,President Steynstraat,amsterdam,POINT (122902.24100000039 484916.6330000013),POINT (4.916099913799144 52.351216759380094),4.916099913799144,52.351216759380094,1,1,2,1
1483,92893,20210074708,2021,Letsel,4,fiets,fiets,Frontaal,"Kruispunt, 4 takken",Binnen,30.0,Brandend,Overig asfalt,Nat,Duisternis,Unknown,Wiborgeiland,amsterdam,POINT (120305.7082999982 489671.8885000013),POINT (4.877500689909713 52.39379573601097),4.877500689909713,52.39379573601097,1,1,1,1
1484,92958,20210085170,2021,Uitsluitend materiele schade,2,fiets,fiets,Onbekend,Rechte weg,Binnen,30.0,Niet brandend,Unknown,Nat,Daglicht,Droog,Ceintuurbaan,amsterdam,POINT (120986.11199999973 485052.77800000086),POINT (4.8879637906639015 52.3523250693587),4.8879637906639015,52.3523250693587,1,1,2,1
1485,92975,20210084839,2021,Letsel,3,bromfiets,voetganger,Voetganger,"Kruispunt, 4 takken",Binnen,30.0,Brandend,Klinkers,Nat,Duisternis,Droog,Albert Cuypstraat,amsterdam,POINT (121139.10700000077 485342.18499999866),POINT (4.890180173393493 52.354935512968375),4.890180173393493,52.354935512968375,1,1,1,1
1486,93247,20210000854,2021,Letsel,2,personenauto,bromfiets,Flank,"Kruispunt, 4 takken",Binnen,50.0,Brandend,Overig asfalt,Droog,Duisternis,Droog,GEUZENVELD 5,amsterdam,POINT (117919 487307),POINT (4.842699404740209 52.37238590264793),4.842699404740209,52.37238590264793,1,1,1,1
1487,93367,20210011075,2021,Uitsluitend materiele schade,1,fiets,unknown,Onbekend,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Daglicht,Unknown,Prinsengracht,amsterdam,POINT (120768.71400000155 486481.3909999989),POINT (4.88462764344588 52.3651509522404),4.88462764344588,52.3651509522404,1,1,2,1
1488,93370,20210014973,2021,Uitsluitend materiele schade,2,personenauto,bromfiets,Flank,"Kruispunt, 4 takken",Binnen,50.0,Niet brandend,Overig asfalt,Droog,Daglicht,Droog,Camperstraat,amsterdam,POINT (122715.80959999934 485703.0152999982),POINT (4.913288254005111 52.35827332694561),4.913288254005111,52.35827332694561,1,1,2,1
1489,93376,20210031219,2021,Uitsluitend materiele schade,2,personenauto,fiets,Flank,"Kruispunt, 3 takken",Binnen,50.0,Niet brandend,Overig asfalt,Droog,Daglicht,Unknown,Paul Scholtenstraat,amsterdam,POINT (116117.87889999896 488544.0190999992),POINT (4.816109459885464 52.38337865064007),4.816109459885464,52.38337865064007,1,1,2,1
1490,93499,20210065655,2021,Uitsluitend materiele schade,4,snorfiets,bromfiets,Flank,"Kruispunt, 4 takken",Binnen,50.0,Niet brandend,Overig asfalt,Droog,Daglicht,Droog,1e Hugo de Grootstraat,amsterdam,POINT (120180.89279999956 487654.3966999985),POINT (4.875876195901884 52.375656129013954),4.875876195901884,52.375656129013954,1,1,2,1
1491,93564,20210053858,2021,Letsel,1,bromfiets,unknown,Eenzijdig,"Kruispunt, 4 takken",Binnen,50.0,Niet brandend,Overig asfalt,Nat,Daglicht,Unknown,Dusartstraat,amsterdam,POINT (121066.73759999871 485068.9136000015),POINT (4.889145506480075 52.3524750703056),4.889145506480075,52.3524750703056,1,1,1,1
1492,93568,20210058381,2021,Letsel,2,personenauto,e-bike,Flank,Rechte weg,Binnen,30.0,Niet brandend,Klinkers,Droog,Daglicht,Droog,Kikkenstein,amsterdam,POINT (126911.70399999991 481037.7170000002),POINT (4.975269416830353 52.316574795952086),4.975269416830353,52.316574795952086,0,1,1,1
1493,93583,20210039886,2021,Uitsluitend materiele schade,2,bromfiets,personenauto,Onbekend,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Daglicht,Unknown,Haarlemmerweg,amsterdam,POINT (118284 488687),POINT (4.847908109416528 52.38481280352681),4.847908109416528,52.38481280352681,1,1,2,1
1494,93591,20210078636,2021,Letsel,2,voetganger,bromfiets,Voetganger,Rechte weg,Binnen,30.0,Niet brandend,Klinkers,Unknown,Daglicht,Droog,Theophile de Bockstraat,amsterdam,POINT (118608.66299999878 485343.90399999917),POINT (4.853038585715512 52.35478918304686),4.853038585715512,52.35478918304686,1,1,1,1
1495,93656,20210057945,2021,Uitsluitend materiele schade,2,bromfiets,fiets,Flank,"Kruispunt, 4 takken",Binnen,50.0,Niet brandend,Overig asfalt,Droog,Daglicht,Droog,Oudezijds Voorburgwal,amsterdam,POINT (121551.21040000021 487216.1094999984),POINT (4.896042582078004 52.37180229884593),4.896042582078004,52.37180229884593,1,1,2,1
1496,93657,20210057967,2021,Uitsluitend materiele schade,2,bromfiets,fiets,Kop/staart,Rechte weg,Binnen,50.0,Brandend,Klinkers,Nat,Duisternis,Droog,Theophile de Bockstraat,amsterdam,POINT (118526.36300000176 485349.04100000113),POINT (4.851830049046641 52.35482989325681),4.851830049046641,52.35482989325681,1,1,2,1
1497,93739,20210072635,2021,Uitsluitend materiele schade,2,fiets,personenauto,Frontaal,Bocht,Binnen,50.0,Brandend,Overig asfalt,Droog,Schemer,Droog,Cornelis Lelylaan,amsterdam,POINT (117542.01399999857 485688.52699999884),POINT (4.837344217865776 52.35781471146642),4.837344217865776,52.35781471146642,1,1,2,1
1498,93748,20210039450,2021,Uitsluitend materiele schade,1,fiets,unknown,Onbekend,"Kruispunt, 3 takken",Binnen,30.0,Niet brandend,ZOAB,Droog,Daglicht,Droog,Laan van Vlaanderen,amsterdam,POINT (115313.12159999833 484671.07339999825),POINT (4.804747056027684 52.348514133200815),4.804747056027684,52.348514133200815,1,1,2,1
1499,93751,20210043786,2021,Letsel,2,bromfiets,fiets,Onbekend,"Kruispunt, 4 takken",Binnen,50.0,Niet brandend,Overig asfalt,Droog,Daglicht,Droog,Oosterpark,amsterdam,POINT (123241.34730000049 485773.59849999845),POINT (4.920995977318789 52.35893831425981),4.920995977318789,52.35893831425981,1,1,1,1
1500,93795,20210045070,2021,Uitsluitend materiele schade,2,snorfiets,vrachtauto,Flank,"Kruispunt, 4 takken",Binnen,50.0,Niet brandend,Overig asfalt,Droog,Daglicht,Droog,Plesmanlaan,amsterdam,POINT (116852.88500000164 484987.1020000018),POINT (4.827308227897843 52.351463411859136),4.827308227897843,52.351463411859136,1,1,2,1
1501,93942,20210067613,2021,Uitsluitend materiele schade,3,fiets,fiets,Onbekend,Rechte weg,Binnen,50.0,Brandend,Overig asfalt,Droog,Duisternis,Droog,De Boelelaan,amsterdam,POINT (119426.13399999961 483157.756000001),POINT (4.865268304671929 52.33519513281267),4.865268304671929,52.33519513281267,1,1,2,1
1502,93947,20210070501,2021,Uitsluitend materiele schade,2,personenauto,fiets,Frontaal,"Rechte weg, gescheiden rijbanen",Binnen,50.0,Brandend,Overig asfalt,Droog,Duisternis,Unknown,Jan Tooropstraat,amsterdam,POINT (117581.10399999842 487147.33399999887),POINT (4.837755664518705 52.370928026826135),4.837755664518705,52.370928026826135,1,1,2,1
1503,94344,20210092473,2021,Letsel,2,personenauto,fiets,Flank,"Kruispunt, 4 takken",Binnen,50.0,Brandend,Overig asfalt,Droog,Duisternis,Droog,Weesperplein,amsterdam,POINT (122344.72580000013 486160.44900000095),POINT (4.907796694118876 52.36236250228765),4.907796694118876,52.36236250228765,1,1,1,1
1504,94557,20220080638,2022,Uitsluitend materiele schade,2,bestelauto,snorfiets,Flank,"Kruispunt, 3 takken",Binnen,50.0,Niet brandend,ZOAB,Nat,Daglicht,Regen,Osdorperweg,amsterdam,POINT (114090.12550000101 486272.1688000001),POINT (4.78660418988145 52.362813795446094),4.78660418988145,52.362813795446094,1,1,2,1
1505,94571,20220016573,2022,Letsel,2,personenauto,e-bike,Flank,"Kruispunt, 3 takken",Unknown,50.0,Brandend,Overig asfalt,Droog,Duisternis,Droog,Wibautstraat,amsterdam,POINT (122861 484859),POINT (4.915500136872653 52.35069638061421),4.915500136872653,52.35069638061421,1,1,1,1
1506,94627,20220080825,2022,Uitsluitend materiele schade,2,personenauto,bromfiets,Flank,Rechte weg,Binnen,50.0,Niet brandend,Overig asfalt,Droog,Daglicht,Droog,Radarweg,amsterdam,POINT (117494.53799999878 490184.8500000015),POINT (4.836145438658817 52.39822089463705),4.836145438658817,52.39822089463705,1,1,2,1
1507,94628,20220080860,2022,Uitsluitend materiele schade,2,personenauto,fiets,Flank,"Kruispunt, 3 takken",Binnen,50.0,Niet brandend,Overig asfalt,Droog,Daglicht,Droog,De Boelelaan,amsterdam,POINT (118906.746199999 483142.0524000004),POINT (4.857649896417663 52.33502014392285),4.857649896417663,52.33502014392285,1,1,2,1
1508,94629,20220081521,2022,Uitsluitend materiele schade,3,scootmobiel,fiets,Frontaal,"Kruispunt, 4 takken",Binnen,50.0,Niet brandend,Overig asfalt,Droog,Daglicht,Droog,Meeuwenlaan,amsterdam,POINT (123006.15949999914 488657.15139999986),POINT (4.917269127280815 52.384840076197584),4.917269127280815,52.384840076197584,1,1,2,1
1509,94645,20220016820,2022,Letsel,2,bestelauto,fiets,Onbekend,"Kruispunt, 4 takken",Binnen,50.0,Brandend,Overig asfalt,Nat,Schemer,Droog,KOEKJESBRUG 0170,amsterdam,POINT (120308.97320000082 486589.253800001),POINT (4.877866949224664 52.36609150148132),4.877866949224664,52.36609150148132,1,1,1,1
1510,94687,20220016854,2022,Letsel,3,brommobiel,fiets,Flank,Rechte weg,Binnen,50.0,Niet brandend,Overig asfalt,Droog,Daglicht,Droog,Pieter Calandlaan,amsterdam,POINT (117008.44900000095 485520.51900000125),POINT (4.829531143083304 52.35626814239667),4.829531143083304,52.35626814239667,1,1,1,1
1511,94701,20220081029,2022,Uitsluitend materiele schade,1,e-bike,unknown,Onbekend,Rechte weg,Binnen,30.0,Brandend,ZOAB,Droog,Duisternis,Droog,Haarlemmerdijk,amsterdam,POINT (121033.27800000086 488358.188000001),POINT (4.8883220978910105 52.38203468467204),4.8883220978910105,52.38203468467204,1,1,2,1
1512,94728,20220081130,2022,Uitsluitend materiele schade,2,snorfiets,personenauto,Onbekend,Rechte weg,Binnen,50.0,Niet brandend,Overig asfalt,Droog,Daglicht,Droog,Churchill-laan,amsterdam,POINT (121049.50800000131 484468.63599999994),POINT (4.8889531894814 52.34707911440854),4.8889531894814,52.34707911440854,1,1,2,1
1513,95075,20230066463,2023,Letsel,3,bromfiets,personenauto,Onbekend,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Daglicht,Unknown,Nassaukade,amsterdam,POINT (120259.34699999914 486653.3379999995),POINT (4.877131737955176 52.366664307714544),4.877131737955176,52.366664307714544,1,1,1,1
1514,95311,20230004001,2023,Letsel,2,fiets,fiets,Kop/staart,Rechte weg,Binnen,30.0,Niet brandend,Beton,Droog,Daglicht,Droog,Haarlemmerdijk,amsterdam,POINT (120785.18499999866 488589.2109999992),POINT (4.884654864476022 52.384095543167824),4.884654864476022,52.384095543167824,1,1,1,1
1515,95351,20230004014,2023,Letsel,2,fiets,overig vast object,Vast voorwerp,Rechte weg,Binnen,50.0,Niet brandend,Overig asfalt,Droog,Daglicht,Droog,Reijnier Vinkeleskade,amsterdam,POINT (120391.95729999989 484950.18279999867),POINT (4.879253935240699 52.3513659125603),4.879253935240699,52.3513659125603,1,1,1,1
1516,95416,20230004089,2023,Letsel,2,personenauto,fiets,Frontaal,Rechte weg,Binnen,30.0,Brandend,Klinkers,Nat,Duisternis,Regen,Distelweg,amsterdam,POINT (122582.77380000055 489342.52329999954),POINT (4.910984359127996 52.39097486829674),4.910984359127996,52.39097486829674,1,1,1,1
1517,95417,20230004099,2023,Letsel,3,fiets,fiets,Onbekend,Rechte weg,Binnen,30.0,Niet brandend,ZOAB,Droog,Daglicht,Droog,Weteringschans,amsterdam,POINT (120914.3909999989 486054.6279999986),POINT (4.886809623000567 52.361324564275286),4.886809623000567,52.361324564275286,1,1,1,1
1518,95668,20210037621,2021,Letsel,2,personenauto,bromfiets,Flank,Rechte weg,Binnen,50.0,Niet brandend,Overig asfalt,Droog,Daglicht,Droog,Kabelweg,amsterdam,POINT (118241.19799999893 489536.1970000006),POINT (4.847186493619391 52.392441849843415),4.847186493619391,52.392441849843415,1,1,1,1
1519,95915,20210032410,2021,Letsel,2,fiets,voetganger,Voetganger,Rechte weg,Binnen,50.0,Niet brandend,Klinkers,Droog,Daglicht,Droog,Prinsengracht,amsterdam,POINT (120953.33199999854 488079.17500000075),POINT (4.887176218450776 52.37952216744813),4.887176218450776,52.37952216744813,1,1,1,1
1520,95989,20220176712,2022,Uitsluitend materiele schade,3,bromfiets,personenauto,Kop/staart,Rechte weg,Binnen,50.0,Niet brandend,ZOAB,Droog,Daglicht,Droog,Europaplein,amsterdam,POINT (121240.13899999857 484039.34600000083),POINT (4.891793811812428 52.34323268340246),4.891793811812428,52.34323268340246,1,1,2,1
1521,95990,20220178323,2022,Letsel,2,personenauto,bromfiets,Flank,Rechte weg,Binnen,30.0,Brandend,Klinkers,Droog,Duisternis,Droog,Kwelderweg,amsterdam,POINT (113915.33399999887 485467.83900000155),POINT (4.78413645819508 52.35557209046079),4.78413645819508,52.35557209046079,1,1,1,1
1522,96058,20220178105,2022,Uitsluitend materiele schade,2,personenauto,fiets,Flank,Rechte weg,Binnen,50.0,Brandend,Overig asfalt,Droog,Schemer,Droog,Haarlemmerweg,amsterdam,POINT (120343.68299999833 488750.05700000003),POINT (4.878153701703012 52.38551341165871),4.878153701703012,52.38551341165871,1,1,2,1
1523,96077,20220142119,2022,Letsel,2,snorfiets,overig vast object,Vast voorwerp,Rechte weg,Binnen,30.0,Niet brandend,Overig asfalt,Droog,Daglicht,Droog,Burgemeester Röellstraat,amsterdam,POINT (117322.42799999937 487450.4780000001),POINT (4.833923524407383 52.373634762542856),4.833923524407383,52.373634762542856,1,1,1,1
1524,96090,20220177884,2022,Uitsluitend materiele schade,1,fiets,unknown,Voetganger,Rechte weg,Binnen,30.0,Brandend,Overig asfalt,Nat,Duisternis,Regen,De Ruijterkade,amsterdam,POINT (121488.5549999997 488398.7010000013),POINT (4.895004646066382 52.3824267658551),4.895004646066382,52.3824267658551,1,1,2,1
1525,96150,20220142236,2022,Uitsluitend materiele schade,2,bromfiets,trein/tram,Flank,Rechte weg,Binnen,50.0,Niet brandend,Overig asfalt,Droog,Daglicht,Droog,Ceintuurbaan,amsterdam,POINT (121317.03299999982 485132.77899999917),POINT (4.892812716135894 52.35306444999656),4.892812716135894,52.35306444999656,1,1,2,1
1526,96160,20220178281,2022,Uitsluitend materiele schade,2,personenauto,fiets,Flank,Rechte weg,Binnen,30.0,Niet brandend,Overig asfalt,Nat,Daglicht,Droog,Buikslotermeerplein,amsterdam,POINT (124656.19700000063 490145.3189999983),POINT (4.941370176821887 52.398308380385735),4.941370176821887,52.398308380385735,1,1,2,1
1527,96257,20220142477,2022,Uitsluitend materiele schade,2,bromfiets,e-bike,Frontaal,Rechte weg,Binnen,30.0,Niet brandend,Overig asfalt,Droog,Daglicht,Droog,Meer en Vaart,amsterdam,POINT (115526.30999999866 485901.5940000005),POINT (4.8077313380319096 52.35958845184714),4.8077313380319096,52.35958845184714,1,1,2,1
1528,96292,20220155319,2022,Uitsluitend materiele schade,2,bromfiets,fiets,Onbekend,Rechte weg,Binnen,30.0,Niet brandend,Klinkers,Droog,Daglicht,Droog,Osdorpplein,amsterdam,POINT (115303.62099999934 485951.0020000003),POINT (4.804456598063427 52.360016444609386),4.804456598063427,52.360016444609386,1,1,2,1
1529,96392,20220124054,2022,Letsel,3,fiets,lichtmast,Vast voorwerp,Rechte weg,Binnen,30.0,Brandend,Klinkers,Droog,Duisternis,Droog,Beukenweg,amsterdam,POINT (123091.83900000155 485461.7719999999),POINT (4.91883088611393 52.35612715833666),4.91883088611393,52.35612715833666,1,1,1,1
1530,96501,20220155694,2022,Uitsluitend materiele schade,1,bromfiets,unknown,Frontaal,Rotonde,Binnen,Unknown,Niet brandend,Unknown,Droog,Daglicht,Droog,Burgemeester Röellstraat,amsterdam,POINT (116303.52519999817 487737.2954000011),POINT (4.8189289940685045 52.376141589247304),4.8189289940685045,52.3761415892473,1,1,2,1
1531,96552,20230059042,2023,Uitsluitend materiele schade,2,personenauto,fiets,Frontaal,Rechte weg,Binnen,50.0,Niet brandend,Overig asfalt,Droog,Daglicht,Droog,Nieuwezijds Voorburgwal,amsterdam,POINT (121463.59099999815 487769.0069999993),POINT (4.894700852877643 52.376766005105765),4.894700852877643,52.376766005105765,1,1,2,1
1532,96553,20230059445,2023,Uitsluitend materiele schade,2,personenauto,fiets,Onbekend,"Kruispunt, 4 takken",Binnen,50.0,Niet brandend,ZOAB,Droog,Daglicht,Droog,Westermarkt,amsterdam,POINT (120690.43409999833 487482.2619000003),POINT (4.8833762437270005 52.37414118085633),4.8833762437270005,52.37414118085633,1,1,2,1
1533,96565,20230039602,2023,Letsel,2,bromfiets,fiets,Flank,"Kruispunt, 3 takken",Binnen,50.0,Niet brandend,Klinkers,Droog,Daglicht,Droog,Rozenstraat,amsterdam,POINT (120644.9283999987 487375.1774000004),POINT (4.882718974072403 52.37317593757222),4.882718974072403,52.37317593757222,1,1,1,1
1534,96629,20230058453,2023,Uitsluitend materiele schade,2,personenauto,bromfiets,Flank,"Kruispunt, 4 takken",Binnen,Unknown,Niet brandend,Overig asfalt,Droog,Daglicht,Droog,Spaarndammerdijk,amsterdam,POINT (119606 489613),POINT (4.867227686260352 52.393221811210005),4.867227686260352,52.393221811210005,1,1,2,1
1535,96703,20230039847,2023,Uitsluitend materiele schade,2,bromfiets,personenauto,Flank,"Kruispunt, 4 takken",Binnen,50.0,Niet brandend,ZOAB,Droog,Daglicht,Droog,Nobelweg,amsterdam,POINT (123424.80750000104 484874.4228999987),POINT (4.923773430523097 52.35086767816786),4.923773430523097,52.35086767816786,1,1,2,1
1536,96771,20230049861,2023,Letsel,2,fiets,fiets,Onbekend,Rechte weg,Binnen,50.0,Niet brandend,ZOAB,Droog,Daglicht,Droog,Amstelveenseweg,amsterdam,POINT (118791.19000000134 485245.05700000003),POINT (4.855728313516562 52.353912876846714),4.855728313516562,52.35391287684672,1,1,1,1
1537,96804,20230059860,2023,Uitsluitend materiele schade,2,snorfiets,fiets,Flank,"Kruispunt, 4 takken",Binnen,50.0,Niet brandend,Overig asfalt,Nat,Daglicht,Regen,Mercatorplein,amsterdam,POINT (118438.04300000146 487044.93299999833),POINT (4.850349320702791 52.37006544634099),4.850349320702791,52.37006544634099,1,1,2,1
1538,96828,20230066134,2023,Uitsluitend materiele schade,2,unknown,bromfiets,Flank,"Kruispunt, 4 takken",Binnen,50.0,Niet brandend,Klinkers,Droog,Daglicht,Droog,Zeedijk,amsterdam,POINT (121858.99280000106 487503.50930000097),POINT (4.900533560224223 52.37440390711835),4.900533560224223,52.37440390711835,1,1,2,1
1539,96830,20230066481,2023,Uitsluitend materiele schade,2,bromfiets,fiets,Flank,Rechte weg,Binnen,30.0,Niet brandend,Overig asfalt,Droog,Daglicht,Droog,Kinkerstraat,amsterdam,POINT (119131.11300000176 486416.8920000009),POINT (4.8605925567987045 52.36446678106743),4.8605925567987045,52.36446678106743,1,1,2,1
